"group_plant_code","group_plant_name","plant_code","plant_name","breed_code","breed_name","breed_characteristic"
"03","พืชผัก","039990","ผักอื่นๆ","039990","ผักอื่นๆ","น้ำหนักผักสด"
"04","ไม้ผล","040100","กระท้อน","040101","กระท้อนห่อ","ผลสด"
"04","ไม้ผล","040100","กระท้อน","040102","กระท้อนเปรี้ยว","ผลสด"
"04","ไม้ผล","040100","กระท้อน","040199","กระท้อนพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","040200","กล้วยไข่","040200","กล้วยไข่","ผลสด"
"04","ไม้ผล","040300","กล้วยน้ำว้า","040300","กล้วยน้ำว้า","ผลสด"
"04","ไม้ผล","040400","กล้วยหอม","040401","กล้วยหอมทอง","ผลสด"
"04","ไม้ผล","040400","กล้วยหอม","040402","กล้วยหอมเขียว","ผลสด"
"04","ไม้ผล","040400","กล้วยหอม","040499","กล้วยหอมพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","040500","กล้วยตานี","040500","กล้วยตานี","ผลสด"
"04","ไม้ผล","040600","ขนุนหนัง","040600","ขนุนหนัง","ผลสด"
"04","ไม้ผล","040700","เงาะ","040701","เงาะโรงเรียน","ผลสด"
"04","ไม้ผล","040700","เงาะ","040702","เงาะสีชมพู","ผลสด"
"04","ไม้ผล","040700","เงาะ","040799","เงาะพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","040800","จำปาดะ","040800","จำปาดะ","ผลสด"
"04","ไม้ผล","040900","ชมพู่","040901","ชมพู่เพชร","ผลสด"
"04","ไม้ผล","040900","ชมพู่","040902","ชมพู่แขกดำ","ผลสด"
"04","ไม้ผล","040900","ชมพู่","040903","ชมพู่ทูลเกล้า","ผลสด"
"04","ไม้ผล","040900","ชมพู่","040904","ชมพู่เพชรสุวรรณ","ผลสด"
"04","ไม้ผล","040900","ชมพู่","040905","ชมพู่ทับทิมจันทร์","ผลสด"
"04","ไม้ผล","040900","ชมพู่","040906","ชมพู่สาแหรก","ผลสด"
"04","ไม้ผล","040900","ชมพู่","040999","ชมพู่พันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","041000","ชำมะเลียง","041000","ชำมะเลียง","ผลสด"
"04","ไม้ผล","041100","เชอรี่","041100","เชอรี่","ผลสด"
"04","ไม้ผล","041200","ตะลิงปริง","041200","ตะลิงปริง","ผลสด"
"04","ไม้ผล","041300","ตะขบ","041300","ตะขบ","ผลสด"
"04","ไม้ผล","041400","ท้อ","041400","ท้อ","ผลสด"
"04","ไม้ผล","041500","ทับทิม","041500","ทับทิม","ผลสด"
"04","ไม้ผล","041600","ทุเรียน","041601","ทุเรียนชะนี","ผลสด"
"04","ไม้ผล","041600","ทุเรียน","041602","ทุเรียนกระดุม","ผลสด"
"04","ไม้ผล","041600","ทุเรียน","041603","ทุเรียนหมอนทอง","ผลสด"
"04","ไม้ผล","041600","ทุเรียน","041604","ทุเรียนก้านยาว","ผลสด"
"04","ไม้ผล","041600","ทุเรียน","041605","ทุเรียนพวงมณี","ผลสด"
"04","ไม้ผล","041600","ทุเรียน","041699","ทุเรียนอื่นๆ","ผลสด"
"04","ไม้ผล","041700","ทุเรียนแขก","041700","ทุเรียนแขก","ผลสด"
"04","ไม้ผล","041800","น้อยหน่า","041801","น้อยหน่าฝ้าย","ผลสด"
"04","ไม้ผล","041800","น้อยหน่า","041802","น้อยหน่าหนัง","ผลสด"
"04","ไม้ผล","041800","น้อยหน่า","041899","น้อยหน่าอื่นๆ","ผลสด"
"04","ไม้ผล","041900","น้อยโหน่ง","041900","น้อยโหน่ง","ผลสด"
"04","ไม้ผล","042000","บลูเบอรี่","042000","บลูเบอรี่","ผลสด"
"04","ไม้ผล","042100","ฝรั่ง","042101","ฝรั่งผลโต","ผลสด"
"04","ไม้ผล","042100","ฝรั่ง","042102","ฝรั่งคั้นน้ำ","ผลสด"
"04","ไม้ผล","042100","ฝรั่ง","042103","ฝรั่งกิมจู","ผลสด"
"04","ไม้ผล","042100","ฝรั่ง","042199","ฝรั่งอื่นๆ","ผลสด"
"04","ไม้ผล","042200","พลับ","042200","พลับ","ผลสด"
"04","ไม้ผล","042300","พีช","042300","พีช","ผลสด"
"04","ไม้ผล","042400","พุทรา","042401","พุทราเหรียญทอง","ผลสด"
"04","ไม้ผล","042400","พุทรา","042402","พุทราบอมเบย์","ผลสด"
"04","ไม้ผล","042400","พุทรา","042403","พุทราบอมแอปเปิ้ล","ผลสด"
"04","ไม้ผล","042400","พุทรา","042404","พุทราเจดีย์","ผลสด"
"04","ไม้ผล","042400","พุทรา","042499","พุทราพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","042500","แพร์","042500","แพร์","ผลสด"
"04","ไม้ผล","042600","มะกรูด","042600","มะกรูด","ผลสด"
"04","ไม้ผล","042700","มะกอกฝรั่ง","042700","มะกอกฝรั่ง","ผลสด"
"04","ไม้ผล","042800","มะขาม","042801","มะขามสีทอง","ฝักแห้ง"
"04","ไม้ผล","042800","มะขาม","042802","มะขามศรีชมภู","ฝักแห้ง"
"04","ไม้ผล","042800","มะขาม","042803","มะขามหมื่นจง","ฝักแห้ง"
"04","ไม้ผล","042800","มะขาม","042804","มะขามขันตี","ฝักแห้ง"
"04","ไม้ผล","042800","มะขาม","042805","มะขามน้ำผึ้ง","ฝักแห้ง"
"04","ไม้ผล","042800","มะขาม","042806","มะขามอินทผาลัม","ฝักแห้ง"
"04","ไม้ผล","042800","มะขาม","042807","มะขามเปรี้ยว","ฝักแห้ง"
"04","ไม้ผล","042800","มะขาม","042808","มะขามพระโรจน์","ฝักแห้ง"
"04","ไม้ผล","042800","มะขาม","042809","มะขามประกายทอง","ฝักแห้ง"
"04","ไม้ผล","042800","มะขาม","042899","มะขามอื่นๆ","ฝักแห้ง"
"04","ไม้ผล","042900","มะขามเทศ","042901","มะขามเทศพันธุ์ฝักโต","ฝักแห้ง"
"04","ไม้ผล","042900","มะขามเทศ","042902","มะขามเทศพันธุ์อื่น","ฝักแห้ง"
"04","ไม้ผล","043000","มะขวิด","043000","มะขวิด","ผลสด"
"04","ไม้ผล","043100","มะงั่ว","043100","มะงั่ว","ผลสด"
"04","ไม้ผล","043200","มะดัน","043200","มะดัน","ผลสด"
"04","ไม้ผล","043300","มะเดื่อ","043300","มะเดื่อ","ผลสด"
"04","ไม้ผล","043400","มะตูม","043400","มะตูม","ผลสด"
"04","ไม้ผล","043500","มะนาว","043500","มะนาว","ผลสด"
"04","ไม้ผล","043500","มะนาว","043502","มะนาวแป้น","ผลสด"
"04","ไม้ผล","043600","มะปรางหวาน","043601","มะปรางหวานพื้นเมือง","ผลสด"
"04","ไม้ผล","043600","มะปรางหวาน","043602","มะปรางหวานไข่ไก่","ผลสด"
"04","ไม้ผล","043700","มะเฟือง","043700","มะเฟือง","ผลสด"
"04","ไม้ผล","043800","มะไฟ","043800","มะไฟ","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043901","มะม่วงแรด","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043902","มะม่วงเขียวเสวย","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043903","มะม่วงน้ำดอกไม้","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043904","มะม่วงหนังกลางวัน","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043905","มะม่วงทองดำ","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043906","มะม่วงอกร่อง","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043907","มะม่วงพิมเสนเปรี้ยว","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043908","มะม่วงแก้ว","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043909","มะม่วงโชคอนันต์","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043910","มะม่วงหนองแซง","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043911","มะม่วงฟ้าลั่น","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043912","มะม่วงงามเมืองย่า","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043913","มะม่วงเพชรบ้านลาด","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043914","มะม่วงยายกล่ำ","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043915","มะม่วงเขียวมรกต","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043916","มะม่วงมหาชนก","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043917","มะม่วงขาวนิยม","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043918","มะม่วงนวลจันทร์","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043919","มะม่วงแก้วลืมรัง","ผลสด"
"04","ไม้ผล","043900","มะม่วง","043999","มะม่วงพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","044000","มะยงชิด","044000","มะยงชิด","ผลสด"
"04","ไม้ผล","044100","มะยม","044100","มะยม","ผลสด"
"04","ไม้ผล","044200","มะละกอ","044201","มะละกอแขกดำ","ผลสด"
"04","ไม้ผล","044200","มะละกอ","044202","มะละกอแขกนวล","ผลสด"
"04","ไม้ผล","044200","มะละกอ","044203","มะละกอโกโก้","ผลสด"
"04","ไม้ผล","044200","มะละกอ","044204","มะละกอสายน้ำผึ้ง","ผลสด"
"04","ไม้ผล","044200","มะละกอ","044205","มะละกอฮอลล์แลนด์","ผลสด"
"04","ไม้ผล","044200","มะละกอ","044299","มะละกอพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","044300","มังคุด","044300","มังคุด","ผลสด"
"04","ไม้ผล","044400","ระกำ","044400","ระกำ","ผลสด"
"04","ไม้ผล","044500","ลองกอง","044500","ลองกอง","ผลสด"
"04","ไม้ผล","044600","ละมุด","044601","ละมุดมะกอก","ผลสด"
"04","ไม้ผล","044600","ละมุด","044602","ละมุดกระสวย","ผลสด"
"04","ไม้ผล","044600","ละมุด","044603","ละมุดไข่ห่าน","ผลสด"
"04","ไม้ผล","044600","ละมุด","044699","ละมุดพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","044700","ละไม","044700","ละไม","ผลสด"
"04","ไม้ผล","044800","ลางสาด","044800","ลางสาด","ผลสด"
"04","ไม้ผล","044900","ลำไย","044901","ลำไยอีดอ","ผลสด"
"04","ไม้ผล","044900","ลำไย","044902","ลำไยเบี้ยวเขียว","ผลสด"
"04","ไม้ผล","044900","ลำไย","044903","ลำไยแห้ว","ผลสด"
"04","ไม้ผล","044900","ลำไย","044904","ลำไยสีชมพู","ผลสด"
"04","ไม้ผล","044900","ลำไย","044905","ลำไยกะโหลก","ผลสด"
"04","ไม้ผล","044900","ลำไย","044906","ลำไยเพชรสาคร","ผลสด"
"04","ไม้ผล","044900","ลำไย","044999","ลำไยพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045001","ลิ้นจี่ฮงฮวย","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045002","ลิ้นจี่โอเฮี้ยะ","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045003","ลิ้นจี่กิมเจ็ง","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045004","ลิ้นจี่จักรพรรดิ์","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045005","ลิ้นจี่ค่อม","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045007","ลิ้นจี่ไทย","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045008","ลิ้นจี่จีน","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045009","ลิ้นจี่สำเภาแก้ว","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045010","ลิ้นจี่นพ.1","ผลสด"
"04","ไม้ผล","045000","ลิ้นจี่","045099","ลิ้นจี่พันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","045100","สตรอเบอรี่","045100","สตรอเบอรี่","ผลสด"
"04","ไม้ผล","045300","สละ","045301","สละเนินวง","ผลสด"
"04","ไม้ผล","045300","สละ","045302","สละพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","045400","ส้มเกลี้ยง","045400","ส้มเกลี้ยง","ผลสด"
"04","ไม้ผล","045500","ส้มเขียวหวาน","045501","ส้มเขียวหวานบางมด","ผลสด"
"04","ไม้ผล","045500","ส้มเขียวหวาน","045502","ส้มเขียวหวานโชกุน(สายน้ำผึ้ง)","ผลสด"
"04","ไม้ผล","045500","ส้มเขียวหวาน","045503","ส้มเขียวหวานฟรีมองต์","ผลสด"
"04","ไม้ผล","045500","ส้มเขียวหวาน","045504","ส้มเขียวหวานสีทอง","ผลสด"
"04","ไม้ผล","045600","ส้มจุก","045600","ส้มจุก","ผลสด"
"04","ไม้ผล","045700","ส้มตรา(ส้มเช้ง)","045700","ส้มตรา(ส้มเช้ง)","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045801","ส้มโอทองดี","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045802","ส้มโอขาวแป้น","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045803","ส้มโอขาวพวง","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045804","ส้มโอขาวน้ำผึ้ง","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045805","ส้มโอขาวหอม","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045806","ส้มโอขาวใหญ่","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045807","ส้มโอขาวแตงกวา","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045808","ส้มโอท่าข่อย","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045809","ส้มโอทับทิมสยาม","ผลสด"
"04","ไม้ผล","045800","ส้มโอ","045899","ส้มโอพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","045900","สาลี่","045900","สาลี่","ผลสด"
"04","ไม้ผล","046000","เสาวรส","046000","เสาวรส","ผลสด"
"04","ไม้ผล","046100","องุ่น","046101","องุ่นไวน์มะละกา","ผลสด"
"04","ไม้ผล","046100","องุ่น","046102","องุ่นคาร์ดินัล","ผลสด"
"04","ไม้ผล","046100","องุ่น","046103","องุ่นทำไวน์","ผลสด"
"04","ไม้ผล","046100","องุ่น","046199","องุ่นพันธุ์อื่นๆ","ผลสด"
"04","ไม้ผล","046200","แอปเปิ้ล","046200","แอปเปิ้ล","ผลสด"
"04","ไม้ผล","046300","มะกอกน้ำ","046300","มะกอกน้ำ","ผลสด"
"04","ไม้ผล","046400","โลควอท","046400","โลควอท","ผลสด"
"04","ไม้ผล","046500","อโวกาโด","046500","อโวกาโด","ผลสด"
"04","ไม้ผล","046600","ส้มซ่า","046600","ส้มซ่า","ผลสด"
"04","ไม้ผล","046700","แก้วมังกร","046700","แก้วมังกร","ผลสด"
"04","ไม้ผล","046800","เพกา","046800","เพกา","ฝักสด"
"04","ไม้ผล","046900","กล้วยเล็บมือนาง","046900","กล้วยเล็บมือนาง","ผลสด"
"04","ไม้ผล","047000","กล้วยหิน","047000","กล้วยหิน","ผลสด"
"04","ไม้ผล","047100","หมากเม่า","049000","หมากเม่า","ผลสด"
"04","ไม้ผล","047200","บ๊วย","047200","บ๊วย",
"04","ไม้ผล","049900","ไม้ผลอื่นๆ","049900","ไม้ผลอื่นๆ","ผลสด"
"05","ไม้ยืนต้น","050010","กระถินเทพา","050010","กระถินเทพา ","ต้น"
"05","ไม้ยืนต้น","050020","กาแฟ","050021","กาแฟอาราบิก้า","สารกาแฟ(เมล็ดกาแฟดิบ)"
"05","ไม้ยืนต้น","050020","กาแฟ","050022","กาแฟโรบัสต้า","สารกาแฟ(เมล็ดกาแฟดิบ)"
"05","ไม้ยืนต้น","050020","กาแฟ","050023","กาแฟพันธุ์อื่นๆ","สารกาแฟ(เมล็ดกาแฟดิบ)"
"05","ไม้ยืนต้น","050030","กาน้า(สมอจีน)","050030","กาน้ำ(สมอจีน)","เมล็ดแห้ง"
"05","ไม้ยืนต้น","050040","เกาลัดจีน","050040","เกาลัดจีน","เมล็ดทั้งกะลา"
"05","ไม้ยืนต้น","050050","โกโก้","050050","โกโก้","เมล็ดแห้ง"
"05","ไม้ยืนต้น","050060","ขี้เหล็ก","050060","ขี้เหล็ก","ใบสด"
"05","ไม้ยืนต้น","050070","จาก","050070","จาก","ผลสด"
"05","ไม้ยืนต้น","050080","ชา","050081","ชาจีน","ใบชาแห้ง"
"05","ไม้ยืนต้น","050080","ชา","050082","ชาอัสสัม","ใบชาแห้ง"
"05","ไม้ยืนต้น","050080","ชา","050083","ชาพันธุ์อื่นๆ","ใบชาแห้ง"
"05","ไม้ยืนต้น","050090","นุ่น","050090","นุ่น","ปุยนุ่น"
"05","ไม้ยืนต้น","050100","ตาลโตนด","050100","ตาลโตนด","ผลสด"
"05","ไม้ยืนต้น","050110","ปาล์มน้ำมัน","050110","ปาล์มน้ำมัน","เมล็ดปาล์มสด"
"05","ไม้ยืนต้น","050120","มะคาเดเมีย","050120","มะคาเดเมีย","เมล็ดทั้งกะลา"
"05","ไม้ยืนต้น","050130","มะพร้าว","050131","มะพร้าวอ่อน","ผลสดเอาเปลือกออก"
"05","ไม้ยืนต้น","050130","มะพร้าว","050132","มะพร้าวแก่","ผลแห้ง"
"05","ไม้ยืนต้น","050130","มะพร้าว","050133","มะพร้าวน้ำตาล-พันธุ์สีหม้อ","ผลแห้ง"
"05","ไม้ยืนต้น","050140","มะม่วงหิมพานต์","050141","มะม่วงหิมพานต์ศิริชัย","เมล็ดทั้งเปลือก"
"05","ไม้ยืนต้น","050140","มะม่วงหิมพานต์","050142","มะม่วงหิมพานต์ ศก.601","เมล็ดทั้งเปลือก"
"05","ไม้ยืนต้น","050140","มะม่วงหิมพานต์","050143","มะม่วงหิมพานต์ ศก.60","เมล็ดทั้งเปลือก"
"05","ไม้ยืนต้น","050140","มะม่วงหิมพานต์","050144","มะม่วงหิมพานต์พันธุ์อื่นๆ","เมล็ดทั้งเปลือก"
"05","ไม้ยืนต้น","050150","มะรุม","050150","มะรุม","ฝักสด"
"05","ไม้ยืนต้น","050170","ยางพารา","050171","ยางพาราพันธุ์ส่งเสริม","ยางแผ่นดิบ"
"05","ไม้ยืนต้น","050170","ยางพารา","050172","ยางพาราพันธุ์พื้นเมือง","ยางแผ่นดิบ"
"05","ไม้ยืนต้น","050180","ยูคาลิปตัส","050180","ยูคาลิปตัส","ต้น"
"05","ไม้ยืนต้น","050190","ลูกเนียง","050190","ลูกเนียง","ผลสด"
"05","ไม้ยืนต้น","050200","ลูกเหลียง","050200","ลูกเหรียง","ผลสด"
"05","ไม้ยืนต้น","050210","ไม้สัก","050210","ไม้สัก","ต้น"
"05","ไม้ยืนต้น","050220","สะเดา","050221","สะเดาไทย","ช่อดอก"
"05","ไม้ยืนต้น","050220","สะเดา","050222","สะเดาช้าง(สะเดาเทียม)","ช่อดอก"
"05","ไม้ยืนต้น","050220","สะเดา","050223","สะเดาอินเดีย","ช่อดอก"
"05","ไม้ยืนต้น","050220","สะเดา","050224","สะเดาทวาย","ช่อดอก"
"05","ไม้ยืนต้น","050220","สะเดา","050229","สะเดาอื่นๆ","ช่อดอก"
"05","ไม้ยืนต้น","050230","สะตอ","050230","สะตอ","ฝักสด"
"05","ไม้ยืนต้น","050240","สาเก","050240","สาเก","ผลสด"
"05","ไม้ยืนต้น","050250","หมาก","050250","หมาก","ผลสด"
"05","ไม้ยืนต้น","050260","หวาย","050261","หวายกินหน่อ","หน่อสด"
"05","ไม้ยืนต้น","050260","หวาย","050262","หวายใช้ลำ","ลำสด"
"05","ไม้ยืนต้น","050270","หยี","050270","หยี","ผลสด"
"05","ไม้ยืนต้น","050280","ไผ่","050281","ไผ่ตงเขียว","หน่อสด"
"05","ไม้ยืนต้น","050280","ไผ่","050282","ไผ่ตงดำ","หน่อสด"
"05","ไม้ยืนต้น","050280","ไผ่","050283","ไผ่สีสุก","หน่อสด"
"05","ไม้ยืนต้น","050280","ไผ่","050284","ไผ่รวก","หน่อสด"
"05","ไม้ยืนต้น","050280","ไผ่","050285","ไผ่เลี้ยง","หน่อสด"
"05","ไม้ยืนต้น","050280","ไผ่","050286","ไผ่หมาจู","หน่อสด"
"05","ไม้ยืนต้น","050280","ไผ่","050287","ไผ่บงหวาน","หน่อสด"
"05","ไม้ยืนต้น","050280","ไผ่","050288","ไผ่หลินจู","หน่อสด"
"05","ไม้ยืนต้น","050280","ไผ่","050289","ไผ่พันธุ์อื่นๆ","หน่อสด"
"05","ไม้ยืนต้น","050290","หม่อน","050290","หม่อน","ใบสด"
"05","ไม้ยืนต้น","050300","อินทผาลัม","050300","อินทผาลัม","ผลสด"
"05","ไม้ยืนต้น","050310","ตะกู","050310","ตะกู","ต้น"
"05","ไม้ยืนต้น","050320","ต้นน้ำมันตุง","050320","ต้นน้ำมันตุง","ผลสด"
"05","ไม้ยืนต้น","050330","ผักเหลียง(ผักเหมียง)","050330","ผักเหลียง(ผักเหมียง)","ใบสด"
"05","ไม้ยืนต้น","050340","ต้นคราม","050340","ต้นคราม","ต้น"
"05","ไม้ยืนต้น","050350","ต้นสีเสียด","050350","ต้นสีเสียด","ต้น"
"05","ไม้ยืนต้น","050360","ต้นสนประดิพัทธ์","050360","ต้นสนประดิพัทธ์","ต้น"
"05","ไม้ยืนต้น","050370","ผักหวานป่า","050370","ผักหวานป่า","ใบสด"
"05","ไม้ยืนต้น","050380","มะพร้าวตัดยอด","050380","มะพร้าวตัดยอด","ยอดสด"
"05","ไม้ยืนต้น","050390","ต้นยางนา","050390","ต้นยางนา",
"05","ไม้ยืนต้น","050990","ไม้ยืนต้นอื่นๆ","050990","ไม้ยืนต้นอื่นๆ","ต้น"
"06","ไม้ดอก","061010","กล้วยไม้ (ไม้ตัดดอกเมืองร้อน)","061011","กล้วยไม้พันธุ์พื้นเมือง",
"06","ไม้ดอก","061010","กล้วยไม้ (ไม้ตัดดอกเมืองร้อน)","061012","กล้วยไม้พันธุ์ฟาแลนอปซิส",
"06","ไม้ดอก","061010","กล้วยไม้ (ไม้ตัดดอกเมืองร้อน)","061013","กล้วยไม้พันธุ์แวนดา/แอสโคเซนดา",
"06","ไม้ดอก","061010","กล้วยไม้ (ไม้ตัดดอกเมืองร้อน)","061014","กล้วยไม้พันธุ์หวาย",
"06","ไม้ดอก","061010","กล้วยไม้ (ไม้ตัดดอกเมืองร้อน)","061015","กล้วยไม้พันธุ์มอคคารา/อแรนดา",
"06","ไม้ดอก","061010","กล้วยไม้ (ไม้ตัดดอกเมืองร้อน)","061016","เรแนนเธอรา/อแรคนิส",
"06","ไม้ดอก","061010","กล้วยไม้ (ไม้ตัดดอกเมืองร้อน)","061017","กล้วยไม้พันธุ์ออนซิเดียม",
"06","ไม้ดอก","061010","กล้วยไม้ (ไม้ตัดดอกเมืองร้อน)","061019","กล้วยไม้ตัดดอกอื่นๆ",
"06","ไม้ดอก","062010","ขิงแดง","062010","ขิงแดง",
"06","ไม้ดอก","062020","ซ่อนกลิ่น","062020","ซ่อนกลิ่น",
"06","ไม้ดอก","062030","ดาหลา","062030","ดาหลา",
"06","ไม้ดอก","062040","ธรรมรักษา","062040","ธรรมรักษา",
"06","ไม้ดอก","062050","บัวหลวง","062050","บัวหลวง",
"06","ไม้ดอก","062060","บานชื่น (ไม้ตัดดอกเมืองร้อน)","062060","บานชื่น",
"06","ไม้ดอก","062070","ปทุมมา","062070","ปทุมมา",
"06","ไม้ดอก","062080","หน้าวัว (ไม้ตัดดอกเมืองร้อน)","062080","หน้าวัว",
"06","ไม้ดอก","062090","ไม้ดอกเมืองร้อนอื่น ๆ ","062090","ไม้ดอกเมืองร้อนอื่น ๆ ",
"06","ไม้ดอก","063010","กุหลาบตัดดอก","063010","กุหลาบตัดดอก",
"06","ไม้ดอก","063020","แกลดิโอลัส","063020","แกลดิโอลัส",
"06","ไม้ดอก","063030","คาร์เนชั่น","063030","คาร์เนชั่น",
"06","ไม้ดอก","063040","จิบโซฟิลา","063040","จิบโซฟิลา",
"06","ไม้ดอก","063050","ไชนิสฟอร์เกตมีนอท","063050","ไชนิสฟอร์เกตมีนอท",
"06","ไม้ดอก","063060","ดอกกระดาษ","063060","ดอกกระดาษ",
"06","ไม้ดอก","063070","เบญจมาศ","063070","เบญจมาศ",
"06","ไม้ดอก","063080","พีค็อก","063080","พีค็อก",
"06","ไม้ดอก","063090","เยอบีร่า","063090","เยอบีร่า",
"06","ไม้ดอก","063100","ลิลลี่","063100","ลิลลี่",
"06","ไม้ดอก","063110","สแตติส","063110","สแตติส",
"06","ไม้ดอก","063120","สร้อยทอง","063120","สร้อยทอง",
"06","ไม้ดอก","063130","อัลสโตรมีเรีย","063130","อัลสโตรมีเรีย",
"06","ไม้ดอก","063140","แอสเตอร์","063140","แอสเตอร์",
"06","ไม้ดอก","063150","ไม้ดอกเมืองหนาวอื่น ๆ ","063150","ไม้ดอกเมืองหนาวอื่น ๆ ",
"06","ไม้ดอก","064010","กุหลาบร้อยมาลัย","064010","กุหลาบร้อยมาลัย","น้ำหนักดอกสด"
"06","ไม้ดอก","064020","จำปี-จำปา","064020","จำปี-จำปา","น้ำหนักดอกสด"
"06","ไม้ดอก","064030","ดาวเรือง","064030","ดาวเรือง","น้ำหนักดอกสด"
"06","ไม้ดอก","064040","ดอกพุด","064040","ดอกพุด","น้ำหนักดอกสด"
"06","ไม้ดอก","064050","บานไม่รู้โรย","064050","บานไม่รู้โรย","น้ำหนักดอกสด"
"06","ไม้ดอก","064060","มะลิ (ไม้เด็ดดอก)","064060","มะลิ","น้ำหนักดอกสด"
"06","ไม้ดอก","064070","ดอกรัก","064070","ดอกรัก","น้ำหนักดอกสด"
"06","ไม้ดอก","064990","ไม้เด็ดดอกอื่น ๆ ","064990","ไม้เด็ดดอกอื่น ๆ ",
"06","ไม้ดอก","065010","กล้วยไม้ (ไม้ดอกกระถาง)","065011","แวนดา / แอสโคเซนดา",
"06","ไม้ดอก","065010","กล้วยไม้ (ไม้ดอกกระถาง)","065012","หวาย",
"06","ไม้ดอก","065010","กล้วยไม้ (ไม้ดอกกระถาง)","065013","ฟาแลนอปซิส",
"06","ไม้ดอก","065010","กล้วยไม้ (ไม้ดอกกระถาง)","065019","กล้วยไม้กระถางอื่นๆ",
"06","ไม้ดอก","065020","มะลิ (ไม้ดอกกระถาง)","065020","มะลิ","เป็นไม้ที่ปลูกลงกระถางหรือปลูกในถุงพลาสติกขนาดใหญ่"
"06","ไม้ดอก","065030","รักเร่","065030","รักเร่","เป็นไม้ที่ปลูกลงกระถางหรือปลูกในถุงพลาสติกขนาดใหญ่"
"06","ไม้ดอก","065040","หน้าวัว (ไม้ดอกกระถาง)","065040","หน้าวัว","เป็นไม้ที่ปลูกลงกระถางหรือปลูกในถุงพลาสติกขนาดใหญ่"
"06","ไม้ดอก","065050","กุหลาบกระถาง","065050","กุหลาบ","เป็นไม้ที่ปลูกลงกระถางหรือปลูกในถุงพลาสติกขนาดใหญ่"
"06","ไม้ดอก","065060","ดาวกระจาย","065060","ดาวกระจาย","เป็นไม้ที่ปลูกลงกระถางหรือปลูกในถุงพลาสติกขนาดใหญ่"
"06","ไม้ดอก","065070","บานชื่น (ไม้ดอกกระถาง)","065070","บานชื่น","เป็นไม้ที่ปลูกลงกระถางหรือปลูกในถุงพลาสติกขนาดใหญ่"
"06","ไม้ดอก","065080","หงอนไก่","065080","หงอนไก่","เป็นไม้ที่ปลูกลงกระถางหรือปลูกในถุงพลาสติกขนาดใหญ่"
"06","ไม้ดอก","065090","ฮอลลีฮอค","065090","ฮอลลีฮอค","เป็นไม้ที่ปลูกลงกระถางหรือปลูกในถุงพลาสติกขนาดใหญ่"
"06","ไม้ดอก","065100","เดหลี","065100","เดหลี","เป็นไม้ที่ปลูกลงกระถางหรือปลูกในถุงพลาสติกขนาดใหญ่"
