crop_year,year,product,province,area_plant_rai,area_harvest_rai,production_ton
2554,2554,ปาล์มน้ำมัน,สุรินทร์,360,50,33
2555,2555,ปาล์มน้ำมัน,สุรินทร์,1263,108,79
2556,2556,ปาล์มน้ำมัน,สุรินทร์,1363,582,610
2557,2557,ปาล์มน้ำมัน,สุรินทร์,1908,768,630
2558,2558,ปาล์มน้ำมัน,สุรินทร์,2387,1622,1459
2559,2559,ปาล์มน้ำมัน,สุรินทร์,2986,1798,1859
2560,2560,ปาล์มน้ำมัน,สุรินทร์,4847,2368,2881
2561,2561,ปาล์มน้ำมัน,สุรินทร์,5695,2980,4523
2551,2551,ปาล์มน้ำมัน,บุรีรัมย์,632,NA,NA
2552,2552,ปาล์มน้ำมัน,บุรีรัมย์,835,220,188
2553,2553,ปาล์มน้ำมัน,บุรีรัมย์,1095,601,138
2554,2554,ปาล์มน้ำมัน,บุรีรัมย์,2150,949,1063
2555,2555,ปาล์มน้ำมัน,บุรีรัมย์,3200,1095,2279
2556,2556,ปาล์มน้ำมัน,บุรีรัมย์,3775,2123.5142487046633,2479
2557,2557,ปาล์มน้ำมัน,บุรีรัมย์,3716,3029,3221
2558,2558,ปาล์มน้ำมัน,บุรีรัมย์,4584,2862,3167
2559,2559,ปาล์มน้ำมัน,บุรีรัมย์,5150,3087,3622
2560,2560,ปาล์มน้ำมัน,บุรีรัมย์,7214,4322,7343
2561,2561,ปาล์มน้ำมัน,บุรีรัมย์,7427,5130,9933
2554,2554,ปาล์มน้ำมัน,มหาสารคาม,19,NA,NA
2555,2555,ปาล์มน้ำมัน,มหาสารคาม,19,NA,NA
2556,2556,ปาล์มน้ำมัน,มหาสารคาม,37,NA,NA
2557,2557,ปาล์มน้ำมัน,มหาสารคาม,88,NA,NA
2558,2558,ปาล์มน้ำมัน,มหาสารคาม,126,22,3
2559,2559,ปาล์มน้ำมัน,มหาสารคาม,173,75,35
2560,2560,ปาล์มน้ำมัน,มหาสารคาม,173,126,72
2561,2561,ปาล์มน้ำมัน,มหาสารคาม,173,173,121
2551,2551,ปาล์มน้ำมัน,ร้อยเอ็ด,115,115,NA
2552,2552,ปาล์มน้ำมัน,ร้อยเอ็ด,300,115,33
2553,2553,ปาล์มน้ำมัน,ร้อยเอ็ด,377,115,25
2554,2554,ปาล์มน้ำมัน,ร้อยเอ็ด,688,130,110
2555,2555,ปาล์มน้ำมัน,ร้อยเอ็ด,1052,207,284
2556,2556,ปาล์มน้ำมัน,ร้อยเอ็ด,1339,542,677
2557,2557,ปาล์มน้ำมัน,ร้อยเอ็ด,1086,660,615
2558,2558,ปาล์มน้ำมัน,ร้อยเอ็ด,1413,998,923
2559,2559,ปาล์มน้ำมัน,ร้อยเอ็ด,1529,1086,1085
2560,2560,ปาล์มน้ำมัน,ร้อยเอ็ด,1617,1413,1635
2561,2561,ปาล์มน้ำมัน,ร้อยเอ็ด,1627,1529,2583
2551,2551,ปาล์มน้ำมัน,กาฬสินธุ์,100,60,17
2552,2552,ปาล์มน้ำมัน,กาฬสินธุ์,100,60,19
2553,2553,ปาล์มน้ำมัน,กาฬสินธุ์,353,90,23
2554,2554,ปาล์มน้ำมัน,กาฬสินธุ์,470,147,65
2555,2555,ปาล์มน้ำมัน,กาฬสินธุ์,1368,319,350
2556,2556,ปาล์มน้ำมัน,กาฬสินธุ์,2004,403,459
2557,2557,ปาล์มน้ำมัน,กาฬสินธุ์,4151,2727,2062
2558,2558,ปาล์มน้ำมัน,กาฬสินธุ์,4782,3588,3209
2559,2559,ปาล์มน้ำมัน,กาฬสินธุ์,5279,4077,3362
2560,2560,ปาล์มน้ำมัน,กาฬสินธุ์,5355,4677,5037
2561,2561,ปาล์มน้ำมัน,กาฬสินธุ์,5396,5217,6830
2553,2553,ปาล์มน้ำมัน,ขอนแก่น,86,64,NA
2554,2554,ปาล์มน้ำมัน,ขอนแก่น,329,64,39
2555,2555,ปาล์มน้ำมัน,ขอนแก่น,539,86,72
2556,2556,ปาล์มน้ำมัน,ขอนแก่น,1079,133,116
2557,2557,ปาล์มน้ำมัน,ขอนแก่น,1160,326,218
2558,2558,ปาล์มน้ำมัน,ขอนแก่น,1365,564,349
2559,2559,ปาล์มน้ำมัน,ขอนแก่น,1813,629,405
2560,2560,ปาล์มน้ำมัน,ขอนแก่น,1827,1273,975
2561,2561,ปาล์มน้ำมัน,ขอนแก่น,1827,1813,2437
2553,2553,ปาล์มน้ำมัน,ชัยภูมิ,448,90,NA
2554,2554,ปาล์มน้ำมัน,ชัยภูมิ,483,320,123
2555,2555,ปาล์มน้ำมัน,ชัยภูมิ,846,448,783
2556,2556,ปาล์มน้ำมัน,ชัยภูมิ,1583,323,492
2557,2557,ปาล์มน้ำมัน,ชัยภูมิ,2659,971,708
2558,2558,ปาล์มน้ำมัน,ชัยภูมิ,3850,1568,1016
2559,2559,ปาล์มน้ำมัน,ชัยภูมิ,3886,2590,2893
2560,2560,ปาล์มน้ำมัน,ชัยภูมิ,3886,3821,5797
2561,2561,ปาล์มน้ำมัน,ชัยภูมิ,3872,3789,7506
2551,2551,ปาล์มน้ำมัน,นครราชสีมา,263,NA,NA
2552,2552,ปาล์มน้ำมัน,นครราชสีมา,350,NA,NA
2553,2553,ปาล์มน้ำมัน,นครราชสีมา,1524,216,74
2554,2554,ปาล์มน้ำมัน,นครราชสีมา,3197,1339,1158
2555,2555,ปาล์มน้ำมัน,นครราชสีมา,4211,1474,3410
2556,2556,ปาล์มน้ำมัน,นครราชสีมา,4197,2372,5224
2557,2557,ปาล์มน้ำมัน,นครราชสีมา,4234,3517,6655
2558,2558,ปาล์มน้ำมัน,นครราชสีมา,5648,3889,7455
2559,2559,ปาล์มน้ำมัน,นครราชสีมา,6208,3914,7529
2560,2560,ปาล์มน้ำมัน,นครราชสีมา,7109,5328,10021
2561,2561,ปาล์มน้ำมัน,นครราชสีมา,7851,5931,12489
2551,2551,ปาล์มน้ำมัน,สระบุรี,418,258,188
2552,2552,ปาล์มน้ำมัน,สระบุรี,782,308,247
2553,2553,ปาล์มน้ำมัน,สระบุรี,5488,303,320
2554,2554,ปาล์มน้ำมัน,สระบุรี,5335,1861,3264
2555,2555,ปาล์มน้ำมัน,สระบุรี,6324,4910,14285
2556,2556,ปาล์มน้ำมัน,สระบุรี,6444,3047,9715
2557,2557,ปาล์มน้ำมัน,สระบุรี,6577,4036,12066
2558,2558,ปาล์มน้ำมัน,สระบุรี,6625,5127,11461
2559,2559,ปาล์มน้ำมัน,สระบุรี,7161,4952,12045
2560,2560,ปาล์มน้ำมัน,สระบุรี,7135,5916,16528
2561,2561,ปาล์มน้ำมัน,สระบุรี,7196,6921,22571
2553,2553,ปาล์มน้ำมัน,ลพบุรี,12,NA,NA
2554,2554,ปาล์มน้ำมัน,ลพบุรี,312,NA,NA
2555,2555,ปาล์มน้ำมัน,ลพบุรี,2206,NA,NA
2556,2556,ปาล์มน้ำมัน,ลพบุรี,2010,300,568
2557,2557,ปาล์มน้ำมัน,ลพบุรี,2187,2097,1789
2558,2558,ปาล์มน้ำมัน,ลพบุรี,3010,1900,1537
2559,2559,ปาล์มน้ำมัน,ลพบุรี,2970,1860,1555
2560,2560,ปาล์มน้ำมัน,ลพบุรี,2915,2077,2637
2561,2561,ปาล์มน้ำมัน,ลพบุรี,2982,2815,4189
2553,2553,ปาล์มน้ำมัน,สิงห์บุรี,46,NA,NA
2554,2554,ปาล์มน้ำมัน,สิงห์บุรี,14,NA,NA
2555,2555,ปาล์มน้ำมัน,สิงห์บุรี,14,14,28
2556,2556,ปาล์มน้ำมัน,สิงห์บุรี,12,12,25
2557,2557,ปาล์มน้ำมัน,สิงห์บุรี,29,28,41
2558,2558,ปาล์มน้ำมัน,สิงห์บุรี,29,28,47
2559,2559,ปาล์มน้ำมัน,สิงห์บุรี,29,29,58
2560,2560,ปาล์มน้ำมัน,สิงห์บุรี,29,29,78
2561,2561,ปาล์มน้ำมัน,สิงห์บุรี,29,29,83
2557,2557,ปาล์มน้ำมัน,ชัยนาท,843,58,NA
2558,2558,ปาล์มน้ำมัน,ชัยนาท,875,477,317
2559,2559,ปาล์มน้ำมัน,ชัยนาท,1355,554,410
2560,2560,ปาล์มน้ำมัน,ชัยนาท,1406,556,622
2561,2561,ปาล์มน้ำมัน,ชัยนาท,1376,1295,1576
2553,2553,ปาล์มน้ำมัน,สุพรรณบุรี,373,NA,NA
2554,2554,ปาล์มน้ำมัน,สุพรรณบุรี,555,98,118
2555,2555,ปาล์มน้ำมัน,สุพรรณบุรี,1887,373,498
2556,2556,ปาล์มน้ำมัน,สุพรรณบุรี,2427,513,652
2557,2557,ปาล์มน้ำมัน,สุพรรณบุรี,2604,1147,1845
2558,2558,ปาล์มน้ำมัน,สุพรรณบุรี,2256,879,959
2559,2559,ปาล์มน้ำมัน,สุพรรณบุรี,2101,879,980
2560,2560,ปาล์มน้ำมัน,สุพรรณบุรี,2037,1450,1958
2561,2561,ปาล์มน้ำมัน,สุพรรณบุรี,1453,1429,2595
2550,2550,ปาล์มน้ำมัน,ปทุมธานี,315,NA,NA
2551,2551,ปาล์มน้ำมัน,ปทุมธานี,3282,315,871
2552,2552,ปาล์มน้ำมัน,ปทุมธานี,3282,315,878
2553,2553,ปาล์มน้ำมัน,ปทุมธานี,9720,3282,9598
2554,2554,ปาล์มน้ำมัน,ปทุมธานี,9662,4092,15852
2555,2555,ปาล์มน้ำมัน,ปทุมธานี,11438,8027,28544
2556,2556,ปาล์มน้ำมัน,ปทุมธานี,10968,8989,31754
2557,2557,ปาล์มน้ำมัน,ปทุมธานี,10865,9238,31757
2558,2558,ปาล์มน้ำมัน,ปทุมธานี,8066,8015,25588
2559,2559,ปาล์มน้ำมัน,ปทุมธานี,8066,8058,24069
2560,2560,ปาล์มน้ำมัน,ปทุมธานี,8066,8066,25770
2561,2561,ปาล์มน้ำมัน,ปทุมธานี,8154,8066,30072
2551,2551,ปาล์มน้ำมัน,นครนายก,169,NA,NA
2552,2552,ปาล์มน้ำมัน,นครนายก,169,NA,NA
2553,2553,ปาล์มน้ำมัน,นครนายก,1427,379,239
2554,2554,ปาล์มน้ำมัน,นครนายก,1488,866,1425
2555,2555,ปาล์มน้ำมัน,นครนายก,2606,1434,3181
2556,2556,ปาล์มน้ำมัน,นครนายก,3108,1508,3677
2557,2557,ปาล์มน้ำมัน,นครนายก,3926,3001,5992
2558,2558,ปาล์มน้ำมัน,นครนายก,3973,3614,8153
2559,2559,ปาล์มน้ำมัน,นครนายก,3478,2285,5352
2560,2560,ปาล์มน้ำมัน,นครนายก,4443,1534,2923
2561,2561,ปาล์มน้ำมัน,นครนายก,4443,2680,5931
2550,2550,ปาล์มน้ำมัน,ปราจีนบุรี,47,NA,NA
2551,2551,ปาล์มน้ำมัน,ปราจีนบุรี,656,47,NA
2552,2552,ปาล์มน้ำมัน,ปราจีนบุรี,706,47,26
2553,2553,ปาล์มน้ำมัน,ปราจีนบุรี,4085,656,1523
2554,2554,ปาล์มน้ำมัน,ปราจีนบุรี,5643,3535,3754
2555,2555,ปาล์มน้ำมัน,ปราจีนบุรี,11407,2468,5597
2556,2556,ปาล์มน้ำมัน,ปราจีนบุรี,15314,7960,18157
2557,2557,ปาล์มน้ำมัน,ปราจีนบุรี,14260,8202,17968
2558,2558,ปาล์มน้ำมัน,ปราจีนบุรี,17388,13177,18237
2559,2559,ปาล์มน้ำมัน,ปราจีนบุรี,17397,13570,15940
2560,2560,ปาล์มน้ำมัน,ปราจีนบุรี,16369,14532,19380
2561,2561,ปาล์มน้ำมัน,ปราจีนบุรี,16304,14610,27255
2550,2550,ปาล์มน้ำมัน,ฉะเชิงเทรา,10458,4346,4876
2551,2551,ปาล์มน้ำมัน,ฉะเชิงเทรา,14360,5936,11597
2552,2552,ปาล์มน้ำมัน,ฉะเชิงเทรา,14766,7526,11613
2553,2553,ปาล์มน้ำมัน,ฉะเชิงเทรา,10829,8135,25356
2554,2554,ปาล์มน้ำมัน,ฉะเชิงเทรา,15490,9629,26287
2555,2555,ปาล์มน้ำมัน,ฉะเชิงเทรา,16085,10829,24790
2556,2556,ปาล์มน้ำมัน,ฉะเชิงเทรา,19900,12363,28925
2557,2557,ปาล์มน้ำมัน,ฉะเชิงเทรา,22609,14098,30988
2558,2558,ปาล์มน้ำมัน,ฉะเชิงเทรา,22677,19838,43784
2559,2559,ปาล์มน้ำมัน,ฉะเชิงเทรา,23465,21934,42884
2560,2560,ปาล์มน้ำมัน,ฉะเชิงเทรา,27628,22539,49498
2561,2561,ปาล์มน้ำมัน,ฉะเชิงเทรา,28969,23356,50635
2550,2550,ปาล์มน้ำมัน,สระแก้ว,10777,954,1008
2551,2551,ปาล์มน้ำมัน,สระแก้ว,11663,5609,11694
2552,2552,ปาล์มน้ำมัน,สระแก้ว,12012,5909,9779
2553,2553,ปาล์มน้ำมัน,สระแก้ว,14811,6795,10118
2554,2554,ปาล์มน้ำมัน,สระแก้ว,17071,9408,20754
2555,2555,ปาล์มน้ำมัน,สระแก้ว,24303,10771,27614
2556,2556,ปาล์มน้ำมัน,สระแก้ว,29739,11027,28913
2557,2557,ปาล์มน้ำมัน,สระแก้ว,36641,18259,40674
2558,2558,ปาล์มน้ำมัน,สระแก้ว,42965,29739,53368
2559,2559,ปาล์มน้ำมัน,สระแก้ว,44228,36715,59387
2560,2560,ปาล์มน้ำมัน,สระแก้ว,39856,37990,68421
2561,2561,ปาล์มน้ำมัน,สระแก้ว,41316,39153,80108
2550,2550,ปาล์มน้ำมัน,จันทบุรี,4611,3786,4967
2551,2551,ปาล์มน้ำมัน,จันทบุรี,5080,4561,8455
2552,2552,ปาล์มน้ำมัน,จันทบุรี,5593,4611,8065
2553,2553,ปาล์มน้ำมัน,จันทบุรี,13719,5080,8194
2554,2554,ปาล์มน้ำมัน,จันทบุรี,19698,13109,28630
2555,2555,ปาล์มน้ำมัน,จันทบุรี,20117,13719,32569
2556,2556,ปาล์มน้ำมัน,จันทบุรี,21056,15043,36946
2557,2557,ปาล์มน้ำมัน,จันทบุรี,22886,15809,37789
2558,2558,ปาล์มน้ำมัน,จันทบุรี,25991,20890,41503
2559,2559,ปาล์มน้ำมัน,จันทบุรี,24870,20648,40101
2560,2560,ปาล์มน้ำมัน,จันทบุรี,24843,24245,51053
2561,2561,ปาล์มน้ำมัน,จันทบุรี,24735,24382,52058
2550,2550,ปาล์มน้ำมัน,ตราด,59860,30184,48089
2551,2551,ปาล์มน้ำมัน,ตราด,67096,40874,132523
2552,2552,ปาล์มน้ำมัน,ตราด,67370,59860,136481
2553,2553,ปาล์มน้ำมัน,ตราด,51864,41601,114005
2554,2554,ปาล์มน้ำมัน,ตราด,55730,42148,140437
2555,2555,ปาล์มน้ำมัน,ตราด,58705,41386,107300
2556,2556,ปาล์มน้ำมัน,ตราด,59601,43044,116312
2557,2557,ปาล์มน้ำมัน,ตราด,61131,50535,133478
2558,2558,ปาล์มน้ำมัน,ตราด,61480,56149,142522
2559,2559,ปาล์มน้ำมัน,ตราด,62084,61074,143158
2560,2560,ปาล์มน้ำมัน,ตราด,63107,61336,160399
2561,2561,ปาล์มน้ำมัน,ตราด,63141,61629,170223
2550,2550,ปาล์มน้ำมัน,ระยอง,19928,13843,23812
2551,2551,ปาล์มน้ำมัน,ระยอง,20965,14092,36357
2552,2552,ปาล์มน้ำมัน,ระยอง,21488,15260,36975
2553,2553,ปาล์มน้ำมัน,ระยอง,19330,12856,35843
2554,2554,ปาล์มน้ำมัน,ระยอง,20297,17017,50915
2555,2555,ปาล์มน้ำมัน,ระยอง,23095,18300,53627
2556,2556,ปาล์มน้ำมัน,ระยอง,21074,17293,51557
2557,2557,ปาล์มน้ำมัน,ระยอง,29932,19592,54129
2558,2558,ปาล์มน้ำมัน,ระยอง,29900,20633,53815
2559,2559,ปาล์มน้ำมัน,ระยอง,31594,28578,64526
2560,2560,ปาล์มน้ำมัน,ระยอง,32249,29123,72908
2561,2561,ปาล์มน้ำมัน,ระยอง,32194,29629,74812
2550,2550,ปาล์มน้ำมัน,ชลบุรี,77495,71229,137812
2551,2551,ปาล์มน้ำมัน,ชลบุรี,81848,74023,230607
2552,2552,ปาล์มน้ำมัน,ชลบุรี,81962,77206,205754
2553,2553,ปาล์มน้ำมัน,ชลบุรี,91734,79352,232537
2554,2554,ปาล์มน้ำมัน,ชลบุรี,96329,86806,284290
2555,2555,ปาล์มน้ำมัน,ชลบุรี,98442,91102,253514
2556,2556,ปาล์มน้ำมัน,ชลบุรี,101354,91801,268381
2557,2557,ปาล์มน้ำมัน,ชลบุรี,103502,93890,279113
2558,2558,ปาล์มน้ำมัน,ชลบุรี,106752,102794,292842
2559,2559,ปาล์มน้ำมัน,ชลบุรี,108841,103322,255628
2560,2560,ปาล์มน้ำมัน,ชลบุรี,109727,106394,289645
2561,2561,ปาล์มน้ำมัน,ชลบุรี,109559,108040,308655
2559,2559,ปาล์มน้ำมัน,สมุทรปราการ,77,60,106
2560,2560,ปาล์มน้ำมัน,สมุทรปราการ,84,66,125
2561,2561,ปาล์มน้ำมัน,สมุทรปราการ,84,77,150
2550,2550,ปาล์มน้ำมัน,กาญจนบุรี,2342,1342,905
2551,2551,ปาล์มน้ำมัน,กาญจนบุรี,4641,2342,3541
2552,2552,ปาล์มน้ำมัน,กาญจนบุรี,8635,2342,3597
2553,2553,ปาล์มน้ำมัน,กาญจนบุรี,10682,3254,8631
2554,2554,ปาล์มน้ำมัน,กาญจนบุรี,14981,6552,11217
2555,2555,ปาล์มน้ำมัน,กาญจนบุรี,15300,6891,9545
2556,2556,ปาล์มน้ำมัน,กาญจนบุรี,14009,8886,13707
2557,2557,ปาล์มน้ำมัน,กาญจนบุรี,17187,12149,17059
2558,2558,ปาล์มน้ำมัน,กาญจนบุรี,16180,11812,16394
2559,2559,ปาล์มน้ำมัน,กาญจนบุรี,15338,12669,15583
2560,2560,ปาล์มน้ำมัน,กาญจนบุรี,15226,14485,20938
2561,2561,ปาล์มน้ำมัน,กาญจนบุรี,15369,14742,23369
2551,2551,ปาล์มน้ำมัน,ราชบุรี,70,NA,NA
2552,2552,ปาล์มน้ำมัน,ราชบุรี,1056,NA,NA
2553,2553,ปาล์มน้ำมัน,ราชบุรี,2779,176,126
2554,2554,ปาล์มน้ำมัน,ราชบุรี,5322,884,900
2555,2555,ปาล์มน้ำมัน,ราชบุรี,6322,1227,1347
2556,2556,ปาล์มน้ำมัน,ราชบุรี,8279,4390,5963
2557,2557,ปาล์มน้ำมัน,ราชบุรี,7828,5740,7614
2558,2558,ปาล์มน้ำมัน,ราชบุรี,10338,7186,8843
2559,2559,ปาล์มน้ำมัน,ราชบุรี,10226,7247,8651
2560,2560,ปาล์มน้ำมัน,ราชบุรี,10516,10014,13029
2561,2561,ปาล์มน้ำมัน,ราชบุรี,9879,9413,14411
2550,2550,ปาล์มน้ำมัน,เพชรบุรี,2341,NA,NA
2551,2551,ปาล์มน้ำมัน,เพชรบุรี,2798,451,632
2552,2552,ปาล์มน้ำมัน,เพชรบุรี,2970,2341,2926
2553,2553,ปาล์มน้ำมัน,เพชรบุรี,8038,2274,4340
2554,2554,ปาล์มน้ำมัน,เพชรบุรี,11277,1997,4563
2555,2555,ปาล์มน้ำมัน,เพชรบุรี,11585,6970,17349
2556,2556,ปาล์มน้ำมัน,เพชรบุรี,12251,7439,18760
2557,2557,ปาล์มน้ำมัน,เพชรบุรี,12936,8056,20037
2558,2558,ปาล์มน้ำมัน,เพชรบุรี,13273,5508,11272
2559,2559,ปาล์มน้ำมัน,เพชรบุรี,13155,5563,10887
2560,2560,ปาล์มน้ำมัน,เพชรบุรี,12986,12848,24666
2561,2561,ปาล์มน้ำมัน,เพชรบุรี,13147,12966,27640
2550,2550,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,103142,77463,149290
2551,2551,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,168197,79631,236941
2552,2552,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,191162,102550,262528
2553,2553,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,103446,96069,293398
2554,2554,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,104854,101226,296693
2555,2555,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,112959,103131,229809
2556,2556,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,115739,101493,280696
2557,2557,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,117681,108982,299318
2558,2558,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,120742,98114,251003
2559,2559,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,126796,99315,238116
2560,2560,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,132426,119840,304095
2561,2561,ปาล์มน้ำมัน,ประจวบคีรีขันธ์,136361,126488,322415
2550,2550,ปาล์มน้ำมัน,ชุมพร,693622,578920,1356638
2551,2551,ปาล์มน้ำมัน,ชุมพร,732371,642626,2171318
2552,2552,ปาล์มน้ำมัน,ชุมพร,762262,691432,1804443
2553,2553,ปาล์มน้ำมัน,ชุมพร,803524,722887,1754262
2554,2554,ปาล์มน้ำมัน,ชุมพร,840386,749928,2306029
2555,2555,ปาล์มน้ำมัน,ชุมพร,834110,747711,2234964
2556,2556,ปาล์มน้ำมัน,ชุมพร,832960,738001,2375430
2557,2557,ปาล์มน้ำมัน,ชุมพร,843668,762190,2333892
2558,2558,ปาล์มน้ำมัน,ชุมพร,924752,801740,2399379
2559,2559,ปาล์มน้ำมัน,ชุมพร,985484,824717,2161905
2560,2560,ปาล์มน้ำมัน,ชุมพร,1011944,905855,2802494
2561,2561,ปาล์มน้ำมัน,ชุมพร,1026000,971251,3008153
2550,2550,ปาล์มน้ำมัน,ระนอง,63923,41301,107402
2551,2551,ปาล์มน้ำมัน,ระนอง,73274,48041,140520
2552,2552,ปาล์มน้ำมัน,ระนอง,73907,62600,146484
2553,2553,ปาล์มน้ำมัน,ระนอง,69543,48068,120413
2554,2554,ปาล์มน้ำมัน,ระนอง,69341,54186,155460
2555,2555,ปาล์มน้ำมัน,ระนอง,87486,57583,171174
2556,2556,ปาล์มน้ำมัน,ระนอง,88888,60725,201160
2557,2557,ปาล์มน้ำมัน,ระนอง,90649,68359,214889
2558,2558,ปาล์มน้ำมัน,ระนอง,101901,76837,235413
2559,2559,ปาล์มน้ำมัน,ระนอง,119517,88975,268055
2560,2560,ปาล์มน้ำมัน,ระนอง,137497,101023,312890
2561,2561,ปาล์มน้ำมัน,ระนอง,147386,119055,366956
2550,2550,ปาล์มน้ำมัน,สุราษฎร์ธานี,832285,719527,1770157
2551,2551,ปาล์มน้ำมัน,สุราษฎร์ธานี,915255,752749,2429963
2552,2552,ปาล์มน้ำมัน,สุราษฎร์ธานี,976424,829360,2146384
2553,2553,ปาล์มน้ำมัน,สุราษฎร์ธานี,975737,911121,2394423
2554,2554,ปาล์มน้ำมัน,สุราษฎร์ธานี,991967,952707,3001027
2555,2555,ปาล์มน้ำมัน,สุราษฎร์ธานี,1028145,966478,3111790
2556,2556,ปาล์มน้ำมัน,สุราษฎร์ธานี,1044576.2145742446,961955,3401287
2557,2557,ปาล์มน้ำมัน,สุราษฎร์ธานี,1064072,985157,3282165
2558,2558,ปาล์มน้ำมัน,สุราษฎร์ธานี,1106454,1008203,3178846
2559,2559,ปาล์มน้ำมัน,สุราษฎร์ธานี,1188103,1037582,2867807
2560,2560,ปาล์มน้ำมัน,สุราษฎร์ธานี,1230556,1088808,3389449
2561,2561,ปาล์มน้ำมัน,สุราษฎร์ธานี,1306973,1179458,3640097
2550,2550,ปาล์มน้ำมัน,พังงา,89531,77901,170644
2551,2551,ปาล์มน้ำมัน,พังงา,102158,81740,232820
2552,2552,ปาล์มน้ำมัน,พังงา,109454,88882,183186
2553,2553,ปาล์มน้ำมัน,พังงา,143790,101444,188179
2554,2554,ปาล์มน้ำมัน,พังงา,152010,109389,268550
2555,2555,ปาล์มน้ำมัน,พังงา,167911,143790,425304
2556,2556,ปาล์มน้ำมัน,พังงา,170555,148402,480918
2557,2557,ปาล์มน้ำมัน,พังงา,178719,160350,502268
2558,2558,ปาล์มน้ำมัน,พังงา,211206,163735,489786
2559,2559,ปาล์มน้ำมัน,พังงา,234801,174052,507603
2560,2560,ปาล์มน้ำมัน,พังงา,253469,209171,635250
2561,2561,ปาล์มน้ำมัน,พังงา,261668,234566,701746
2550,2550,ปาล์มน้ำมัน,ภูเก็ต,1133,1133,1421
2551,2551,ปาล์มน้ำมัน,ภูเก็ต,1133,1133,2344
2552,2552,ปาล์มน้ำมัน,ภูเก็ต,1145,1133,2126
2553,2553,ปาล์มน้ำมัน,ภูเก็ต,1260,1133,1465
2554,2554,ปาล์มน้ำมัน,ภูเก็ต,1290,1145,2027
2555,2555,ปาล์มน้ำมัน,ภูเก็ต,1307,1250,3043
2556,2556,ปาล์มน้ำมัน,ภูเก็ต,1657,1277,3905
2557,2557,ปาล์มน้ำมัน,ภูเก็ต,1657,1307,3930
2558,2558,ปาล์มน้ำมัน,ภูเก็ต,1657,1657,4182
2559,2559,ปาล์มน้ำมัน,ภูเก็ต,1785,1657,3897
2560,2560,ปาล์มน้ำมัน,ภูเก็ต,2035,1746,4531
2561,2561,ปาล์มน้ำมัน,ภูเก็ต,2035,1774,4593
2550,2550,ปาล์มน้ำมัน,กระบี่,834437,763884,2049589
2551,2551,ปาล์มน้ำมัน,กระบี่,965809,806721,2755306
2552,2552,ปาล์มน้ำมัน,กระบี่,977815,827437,2308259
2553,2553,ปาล์มน้ำมัน,กระบี่,955360,892676,2081223
2554,2554,ปาล์มน้ำมัน,กระบี่,965415,923281,2929571
2555,2555,ปาล์มน้ำมัน,กระบี่,985285,920307,3142733
2556,2556,ปาล์มน้ำมัน,กระบี่,989246.3718421238,929758.9981081379,3362687
2557,2557,ปาล์มน้ำมัน,กระบี่,984694,950446.9981081379,3320117
2558,2558,ปาล์มน้ำมัน,กระบี่,1062983,955674,3057489
2559,2559,ปาล์มน้ำมัน,กระบี่,1093082,965112,2675684
2560,2560,ปาล์มน้ำมัน,กระบี่,1119577,1058185,3309166
2561,2561,ปาล์มน้ำมัน,กระบี่,1138323,1086190,3383122
2550,2550,ปาล์มน้ำมัน,ตรัง,102064,83766,207942
2551,2551,ปาล์มน้ำมัน,ตรัง,109026,90572,258946
2552,2552,ปาล์มน้ำมัน,ตรัง,114632,98273,248238
2553,2553,ปาล์มน้ำมัน,ตรัง,127427,106371,243239
2554,2554,ปาล์มน้ำมัน,ตรัง,138601,114562,305766
2555,2555,ปาล์มน้ำมัน,ตรัง,154693,126340,396979
2556,2556,ปาล์มน้ำมัน,ตรัง,162775,132144,423124
2557,2557,ปาล์มน้ำมัน,ตรัง,169370,150448,464715
2558,2558,ปาล์มน้ำมัน,ตรัง,184860,160116,458722
2559,2559,ปาล์มน้ำมัน,ตรัง,192640,161477,464700
2560,2560,ปาล์มน้ำมัน,ตรัง,211621,179181,536827
2561,2561,ปาล์มน้ำมัน,ตรัง,230439,191989,556291
2550,2550,ปาล์มน้ำมัน,นครศรีธรรมราช,117164,65728,132198
2551,2551,ปาล์มน้ำมัน,นครศรีธรรมราช,149164,90345,265264
2552,2552,ปาล์มน้ำมัน,นครศรีธรรมราช,182865,114929,284794
2553,2553,ปาล์มน้ำมัน,นครศรีธรรมราช,215436,146929,301939
2554,2554,ปาล์มน้ำมัน,นครศรีธรรมราช,245617,180738,499560
2555,2555,ปาล์มน้ำมัน,นครศรีธรรมราช,312523,213309,601942
2556,2556,ปาล์มน้ำมัน,นครศรีธรรมราช,326626,238443,770757
2557,2557,ปาล์มน้ำมัน,นครศรีธรรมราช,427933,344625,942945
2558,2558,ปาล์มน้ำมัน,นครศรีธรรมราช,474586,368729,980659
